JobID,SubmitTime,WaitTime,RunTime ,NProcs,AverageCPUTimeUsed,Used Memory,ReqNProcs,ReqTime: ,ReqMemory,Status,UserID,GroupID,ExecutableID,QueueID,PartitionID,OrigSiteID,LastRunSiteID,JobStructure,JobStructureParams,UsedNetwork,UsedLocalDiskSpace,UsedResources,ReqPlatform,ReqNetwork,ReqLocalDiskSpace,ReqResources,VOID,ProjectID
3082,1136851828,1,20275,1,19329,485824,1,259200,-1,1,U2035S1,G6,X1,Q2,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3083,1136851830,1,18283,1,17492,478096,1,259200,-1,1,U2035S1,G6,X1,Q2,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3084,1136852190,1,10,1,3,0,1,900,-1,1,U1023S0,G1,X1,Q2,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3085,1136853922,1,9022,1,8985,98600,1,259200,-1,1,U247,G3,X1,Q10,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3086,1136855392,1,68,1,25,0,1,900,-1,1,U1030S0,G1,X1,Q2,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3087,1136855400,2,79,1,24,0,1,900,-1,1,U2031S1,G1,X1,Q3,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3088,1136856987,1,11,1,3,0,1,5400,-1,1,U1023S0,G1,X1,Q8,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3089,1136859416,2,38944,1,37006,583020,1,259200,-1,1,U1031S0,G6,X1,Q4,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3090,1136859416,2,38732,1,37164,621432,1,259200,-1,1,U1031S0,G6,X1,Q4,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3091,1136859417,1,37039,1,34364,589628,1,259200,-1,1,U1031S0,G6,X1,Q4,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3092,1136859420,1,37320,1,34654,596576,1,259200,-1,1,U1031S0,G6,X1,Q4,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3093,1136859420,1,38002,1,36688,583408,1,259200,-1,1,U1031S0,G6,X1,Q4,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3094,1136859476,2,39543,1,36686,601748,1,259200,-1,1,U1031S0,G6,X1,Q4,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3095,1136859479,1,37619,1,35392,607304,1,259200,-1,1,U1031S0,G6,X1,Q4,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3096,1136859481,1,34690,1,32472,585244,1,259200,-1,1,U1031S0,G6,X1,Q4,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3097,1136859535,3053,32533,1,31435,600812,1,259200,-1,1,U1031S0,G6,X1,Q4,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3098,1136859595,3397,37786,1,38211,574000,1,259200,-1,1,U1031S0,G6,X1,Q4,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3099,1136859655,3812,33235,1,32125,607584,1,259200,-1,1,U1031S0,G6,X1,Q4,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3100,1136859658,9222,39200,1,37632,569740,1,259200,-1,1,U1031S0,G6,X1,Q4,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3101,1136859716,11186,34272,1,32846,602060,1,259200,-1,1,U1031S0,G6,X1,Q4,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3102,1136859719,18019,26919,1,25487,583428,1,259200,-1,1,U1031S0,G6,X1,Q4,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3103,1136859719,18956,35886,1,33963,602516,1,259200,-1,1,U1031S0,G6,X1,Q4,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3104,1136859777,23220,33046,1,30927,593716,1,259200,-1,1,U1031S0,G6,X1,Q4,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3105,1136859781,23220,33061,1,30352,596484,1,259200,-1,1,U1031S0,G6,X1,Q4,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3106,1136859836,35287,38064,1,36099,588732,1,259200,-1,1,U1031S0,G6,X1,Q4,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3107,1136859836,36624,33583,1,31084,620668,1,259200,-1,1,U1031S0,G6,X1,Q4,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3108,1136859836,36868,37061,1,33950,616252,1,259200,-1,1,U1031S0,G6,X1,Q4,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3109,1136859839,37109,36811,1,33455,591928,1,259200,-1,1,U1031S0,G6,X1,Q4,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3110,1136859896,37205,43918,1,41348,606976,1,259200,-1,1,U1031S0,G6,X1,Q4,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3111,1136859899,37526,36338,1,34425,608568,1,259200,-1,1,U1031S0,G6,X1,Q4,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3112,1136859956,38196,32968,1,31356,595064,1,259200,-1,1,U1031S0,G6,X1,Q4,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3113,1136859959,38406,35391,1,32855,598368,1,259200,-1,1,U1031S0,G6,X1,Q4,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3114,1136860016,39007,36249,1,34630,584196,1,259200,-1,1,U1031S0,G6,X1,Q4,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3115,1136860019,42267,37474,1,34712,573976,1,259200,-1,1,U1031S0,G6,X1,Q4,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3116,1136860019,45199,34157,1,31874,596188,1,259200,-1,1,U1031S0,G6,X1,Q4,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3117,1136860021,46385,35930,1,33231,614632,1,259200,-1,1,U1031S0,G6,X1,Q4,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3118,1136860077,48020,42230,1,37533,588800,1,259200,-1,1,U1031S0,G6,X1,Q4,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3119,1136860080,55398,37838,1,35583,611740,1,259200,-1,1,U1031S0,G6,X1,Q4,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3120,1136860136,55911,41523,1,32620,601540,1,259200,-1,1,U1031S0,G6,X1,Q4,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3121,1136860136,55931,44451,1,35742,599308,1,259200,-1,1,U1031S0,G6,X1,Q4,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3122,1136860140,65935,37059,1,33374,597204,1,259200,-1,1,U1031S0,G6,X1,Q4,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3123,1136860140,66097,33432,1,29750,601912,1,259200,-1,1,U1031S0,G6,X1,Q4,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3124,1136860190,1334,1941,1,56,271140,1,5400,-1,1,U1017S0,G1,X1,Q8,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3125,1136860196,66758,154365,1,35047,599344,1,259200,-1,1,U1031S0,G6,X1,Q4,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3126,1136860199,67303,35640,1,31093,618288,1,259200,-1,1,U1031S0,G6,X1,Q4,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3127,1136860256,67267,36527,1,33739,604268,1,259200,-1,1,U1031S0,G6,X1,Q4,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3128,1136860259,67982,153062,1,32651,595052,1,259200,-1,1,U1031S0,G6,X1,Q4,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3129,1136860316,68182,152808,1,31424,606496,1,259200,-1,1,U1031S0,G6,X1,Q4,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3130,1136860316,69729,160000,1,34732,583176,1,259200,-1,5,U1031S0,G6,X1,Q4,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3131,1136860319,71722,45616,1,37175,595120,1,259200,-1,1,U1031S0,G6,X1,Q4,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3132,1136860319,72872,58194,1,36685,599252,1,259200,-1,1,U1031S0,G6,X1,Q4,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3133,1136860376,73382,61219,1,39430,584456,1,259200,-1,1,U1031S0,G6,X1,Q4,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3134,1136860379,73383,59728,1,42330,570904,1,259200,-1,1,U1031S0,G6,X1,Q4,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3135,1136860379,73387,60801,1,39218,581036,1,259200,-1,1,U1031S0,G6,X1,Q4,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3136,1136860436,73331,57911,1,38074,603168,1,259200,-1,1,U1031S0,G6,X1,Q4,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3137,1136860439,74851,56114,1,34588,573084,1,259200,-1,1,U1031S0,G6,X1,Q4,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3138,1136860439,78938,54555,1,34393,581508,1,259200,-1,1,U1031S0,G6,X1,Q4,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3139,1136860496,79169,54213,1,34894,590576,1,259200,-1,1,U1031S0,G6,X1,Q4,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3140,1136860499,79250,54002,1,36093,589320,1,259200,-1,1,U1031S0,G6,X1,Q4,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3141,1136860556,79206,54875,1,40565,585300,1,259200,-1,1,U1031S0,G6,X1,Q4,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3142,1136860559,79308,55117,1,32942,580428,1,259200,-1,1,U1031S0,G6,X1,Q4,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3143,1136860559,79308,51521,1,29026,590120,1,259200,-1,1,U1031S0,G6,X1,Q4,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3144,1136860616,79368,54990,1,38703,571172,1,259200,-1,1,U1031S0,G6,X1,Q4,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3145,1136860619,79490,53990,1,34525,580484,1,259200,-1,1,U1031S0,G6,X1,Q4,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3146,1136860619,79490,54897,1,31450,581644,1,259200,-1,1,U1031S0,G6,X1,Q4,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3147,1136860677,79546,54666,1,32376,593280,1,259200,-1,1,U1031S0,G6,X1,Q4,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3148,1136860680,79677,54145,1,32463,602688,1,259200,-1,1,U1031S0,G6,X1,Q4,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3149,1136860680,79797,53211,1,36849,571080,1,259200,-1,1,U1031S0,G6,X1,Q4,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3150,1136860736,79741,54276,1,33718,595028,1,259200,-1,1,U1031S0,G6,X1,Q4,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3151,1136860740,79737,54537,1,34963,596056,1,259200,-1,1,U1031S0,G6,X1,Q4,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3152,1136860740,79737,54510,1,33259,576424,1,259200,-1,1,U1031S0,G6,X1,Q4,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3153,1136860740,79770,53570,1,33203,588680,1,259200,-1,1,U1031S0,G6,X1,Q4,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3154,1136860796,80044,54105,1,33103,603408,1,259200,-1,1,U1031S0,G6,X1,Q4,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3155,1136860799,80108,62283,1,30750,602740,1,259200,-1,1,U1031S0,G6,X1,Q4,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3156,1136860845,1,1925,1,55,270876,1,5400,-1,1,U2019S1,G1,X1,Q7,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3157,1136860856,80121,53877,1,32744,601532,1,259200,-1,1,U1031S0,G6,X1,Q4,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3158,1136860859,80162,53962,1,33602,582012,1,259200,-1,1,U1031S0,G6,X1,Q4,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3159,1136860916,80214,53850,1,33280,578376,1,259200,-1,1,U1031S0,G6,X1,Q4,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3160,1136860920,80285,53765,1,32709,612144,1,259200,-1,1,U1031S0,G6,X1,Q4,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3161,1136860920,80308,53781,1,33253,585840,1,259200,-1,1,U1031S0,G6,X1,Q4,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3162,1136860920,80309,110922,1,96506,588620,1,259200,-1,1,U1031S0,G6,X1,Q4,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3163,1136861006,80256,52564,1,35401,590544,1,259200,-1,1,U1031S0,G6,X1,Q4,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3164,1136861010,80267,53683,1,29705,613516,1,259200,-1,1,U1031S0,G6,X1,Q4,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3165,1136861011,80324,61861,1,29960,589832,1,259200,-1,1,U1031S0,G6,X1,Q4,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3166,1136861011,80705,52562,1,33613,591708,1,259200,-1,1,U1031S0,G6,X1,Q4,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3167,1136861067,80815,52895,1,31963,617888,1,259200,-1,1,U1031S0,G6,X1,Q4,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3168,1136861067,81016,51543,1,33882,585236,1,259200,-1,1,U1031S0,G6,X1,Q4,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3169,1136861067,81188,53841,1,36919,584056,1,259200,-1,1,U1031S0,G6,X1,Q4,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3170,1136861070,81268,54386,1,36981,599260,1,259200,-1,1,U1031S0,G6,X1,Q4,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3171,1136862175,2,44,1,4,0,1,86400,-1,1,U2028S1,G1,X1,Q8,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3172,1136862485,91,10,1,4,0,1,5400,-1,1,U1025S0,G1,X1,Q6,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3173,1136862896,1,25,1,3,0,1,86400,-1,1,U2028S1,G1,X1,Q8,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3174,1136863196,1,9,1,3,0,1,5400,-1,1,U2028S1,G1,X1,Q4,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3175,1136863785,1,1646,1,55,270884,1,86400,-1,1,U2019S1,G1,X1,Q8,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3176,1136865746,1,8,1,3,0,1,86400,-1,1,U2028S1,G1,X1,Q8,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3177,1136866046,1,9,1,3,0,1,900,-1,1,U2028S1,G1,X1,Q3,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3178,1136866213,2030,55,1,24,295212,1,900,-1,1,U1030S0,G1,X1,Q2,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3179,1136866213,1,72,1,26,510716,1,900,-1,1,U2031S1,G1,X1,Q3,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3180,1136866589,2,10,1,3,0,1,259200,-1,1,U2020S1,G1,X1,Q10,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3181,1136867301,998,2602,1,58,270920,1,172800,-1,1,U1017S0,G1,X1,Q5,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3182,1136868416,2,41,1,3,0,1,900,-1,1,U2021S1,G1,X1,Q3,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3183,1136869890,2,10,1,3,0,1,900,-1,1,U2020S1,G1,X1,Q3,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3184,1136871134,2822,52115,1,50923,661828,1,159960,819200,1,U1002S0,G3,X1,Q10,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3185,1136871140,3274,51818,1,50137,651528,1,159960,819200,1,U1002S0,G3,X1,Q10,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3186,1136871140,4982,51374,1,48790,647072,1,159960,819200,1,U1002S0,G3,X1,Q10,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3187,1136871140,5089,52008,1,51040,650800,1,159960,819200,1,U1002S0,G3,X1,Q10,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3188,1136871142,5739,49133,1,48047,652812,1,159960,819200,1,U1002S0,G3,X1,Q10,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3189,1136871553,5447,53122,1,51698,646216,1,159960,819200,1,U1002S0,G3,X1,Q10,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3190,1136871553,5969,50986,1,50197,649220,1,159960,819200,1,U1002S0,G3,X1,Q10,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3191,1136871553,6035,57097,1,56191,648188,1,159960,819200,1,U1002S0,G3,X1,Q10,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3192,1136871555,6624,47859,1,47095,651512,1,159960,819200,1,U1002S0,G3,X1,Q10,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3193,1136871556,7416,49524,1,48809,651256,1,159960,819200,1,U1002S0,G3,X1,Q10,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3194,1136873826,115,13,1,4,0,1,172800,-1,1,U1023S0,G1,X1,Q5,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3195,1136876772,3812,52022,1,51212,666032,1,159960,819200,1,U1002S0,G3,X1,Q10,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3196,1136876772,17418,48708,1,48000,646588,1,159960,819200,1,U1002S0,G3,X1,Q10,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3197,1136876892,51619,51774,1,51070,647172,1,159960,819200,1,U1002S0,G3,X1,Q10,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3198,1136877802,52324,52330,1,44749,667848,1,159960,819200,1,U1002S0,G3,X1,Q10,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3199,1136878095,54513,46696,1,46022,647520,1,159960,819200,1,U1002S0,G3,X1,Q10,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3200,1136878096,56591,53575,1,52768,665064,1,159960,819200,1,U1002S0,G3,X1,Q10,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3201,1136878154,64600,49054,1,48375,646148,1,159960,819200,1,U1002S0,G3,X1,Q10,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3202,1136878500,64401,56305,1,55299,655772,1,159960,819200,1,U1002S0,G3,X1,Q10,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3203,1136882191,795,14,1,4,0,1,86400,-1,1,U1023S0,G1,X1,Q7,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3204,1136883391,10784,13,1,4,0,1,5400,-1,1,U1023S0,G1,X1,Q6,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3205,1136888800,1,983,1,27,270900,1,900,-1,0,U2019S1,G1,X1,Q3,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3206,1136894656,48787,46419,1,45732,646208,1,159960,819200,1,U1002S0,G3,X1,Q10,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3207,1136894788,1,10,1,3,0,1,5400,-1,1,U2020S1,G1,X1,Q7,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3208,1136894956,55407,45602,1,44946,654604,1,159960,819200,1,U1002S0,G3,X1,Q10,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3209,1136894959,59307,50899,1,50279,648488,1,159960,819200,1,U1002S0,G3,X1,Q10,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3210,1136896887,47,13,1,3,0,1,259200,-1,1,U1023S0,G1,X1,Q1,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3211,1136898088,2,11,1,3,0,1,5400,-1,1,U2020S1,G1,X1,Q7,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3212,1136898448,1,10,1,3,0,1,172800,-1,1,U2020S1,G1,X1,Q6,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3213,1136899287,1494,12,1,4,0,1,900,-1,1,U1023S0,G1,X1,Q2,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3214,1136899789,1006,1477,1,55,270852,1,259200,-1,1,U1017S0,G1,X1,Q1,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3215,1136901687,587,11,1,3,0,1,5400,-1,1,U1023S0,G1,X1,Q8,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3216,1136903211,1448,1746,1,55,270128,1,5400,-1,1,U1017S0,G1,X1,Q8,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3217,1136904607,569,41,1,3,49200,1,900,-1,1,U1020S0,G1,X1,Q2,1,clrlcgce01,clrlcgce01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3218,1136906333,1,18870,1,17936,478772,1,259200,-1,1,U2035S1,G6,X1,Q2,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3219,1136906393,1,18500,1,17602,485424,1,259200,-1,1,U2035S1,G6,X1,Q2,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3220,1136906453,1,17142,1,16142,450676,1,259200,-1,1,U2035S1,G6,X1,Q2,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3221,1136906455,1,19693,1,18781,464188,1,259200,-1,1,U2035S1,G6,X1,Q2,1,clrlcgce02,clrlcgce02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
